,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,data13,data14,data15,data16,data17,data18,data19,data20,data21,data22,data23,data24,data25,data26,data27,data28,data29,data30,data31,data32,data33,data34,data35,data36,data37,data38,data39,data40,data41,data42,data43,data44,data45,data46,data47,data48,data49,data50,data51,data52,data53,data54,data55,data56,data57,data58,data59,data60,data61,data62,data63,data64,data65,data66,data67,data68,data69,data70,data71,data72,data73,data74,data75,data76,data77,data78,data79,data80,data81,data82,data83,data84,data85,data86,data87,data88,data89,data90,data91,data92,data93,data94,data95,data96,data97,data98,data99,data100,
60=70,-0.068829,-0.1,0,-0.2,0.150045,-0.4,-0.290483,-0.220376,-0.301813,-0.352551,-0.048867,0.049197,0.03226,0.212926,0.120739,0.5,0.2,0.062831,-0.048926,0.060712,-0.123365,0.086472,-0.344469,-0.082992,0.201982,0.153516,-0.153156,0.4,0.219385,0.463519,-0.100289,0.3,0.124954,0.306826,0.112504,0.223449,0.4,0.2,0.256907,0.398641,-0.452551,-0.1,-0.352373,-0.259151,-0.956903,-0.013096,0.084956,0,0,-0.169044,0,0,0.105592,0.031171,-0.6,0.1,0.1,-0.164529,0.1,0.076293,0.3,0.1,0.054932,0,-0.342042,-0.000194,0,-0.226171,0.102286,-0.2,-0.143446,0.2,-0.077147,-0.475366,-0.105295,-0.204057,-0.6,0.182498,-0.3333,-0.4,-0.243873,-0.033255,0.4,0.042511,-0.11308,0.2,-0.339011,-0.074897,-0.281729,0.106291,-0.262094,-0.133255,0.1,-0.11434,-0.037169,0.123449,0.2,-0.1,0.156907,0.298641,-0.023411
60=80,-0.068829,-0.117416,-0.007901,-0.240473,0.155827,-0.4,-0.290483,-0.220376,-0.301813,-0.376276,-0.048867,0.049197,0.03226,0.212926,0.120739,0.5,0.2,0.062831,-0.048926,0.060712,-0.123365,0.086472,-0.344469,-0.082992,0.201982,0.153516,-0.153156,0.4,0.219385,0.463519,-0.100289,0.3,0.124954,0.306826,0.112504,0.223449,0.4,0.2,0.256907,0.398641,-0.476276,-0.1,-0.352373,-0.259151,-0.978452,-0.013096,0.084956,0,0,-0.184522,-0.040473,0,0.105592,0.031171,-0.6,0.082584,0.092099,-0.164529,0.075218,0.076293,0.3,0.1,0.054932,-0.014504,-0.342042,-0.04006,0,-0.226171,0.102286,-0.2,-0.143446,0.2,-0.077147,-0.475366,-0.105295,-0.204057,-0.6,0.182498,-0.3333,-0.4,-0.243873,-0.033255,0.4,0.042511,-0.11308,0.2,-0.339011,-0.074897,-0.281729,0.106291,-0.262094,-0.133255,0.1,-0.11434,-0.037169,0.123449,0.2,-0.1,0.156907,0.298641,-0.026305
60=90,-0.068829,-0.144944,-0.038601,-0.260315,0.157958,-0.4,-0.290483,-0.220376,-0.301813,-0.384184,-0.048867,0.049197,0.03226,0.212926,0.120739,0.5,0.2,0.062831,-0.048926,0.060712,-0.123365,0.086472,-0.344469,-0.082992,0.201982,0.153516,-0.153156,0.4,0.219385,0.463519,-0.100289,0.3,0.124954,0.306826,0.112504,0.223449,0.4,0.2,0.256907,0.398641,-0.484184,-0.1,-0.352373,-0.259151,-0.985634,-0.013096,0.084956,0,0,-0.189681,-0.060315,0,0.105592,0.031171,-0.6,0.055056,0.061399,-0.164529,0.050145,0.076293,0.3,0.078331,0.054932,-0.043002,-0.342042,-0.059591,-0.017594,-0.226171,0.102286,-0.2,-0.143446,0.2,-0.077147,-0.475366,-0.105295,-0.204057,-0.6,0.182498,-0.3333,-0.4,-0.243873,-0.033255,0.4,0.042511,-0.11308,0.2,-0.339011,-0.074897,-0.281729,0.106291,-0.262094,-0.133255,0.1,-0.11434,-0.037169,0.123449,0.2,-0.1,0.156907,0.298641,-0.02925
60=100,-0.068829,-0.158708,-0.053951,-0.270236,0.159066,-0.4,-0.290483,-0.220376,-0.301813,-0.388138,-0.048867,0.049197,0.03226,0.212926,0.120739,0.5,0.2,0.062831,-0.048926,0.060712,-0.123365,0.086472,-0.344469,-0.082992,0.201982,0.153516,-0.153156,0.4,0.219385,0.463519,-0.100289,0.3,0.124954,0.306826,0.112504,0.223449,0.4,0.2,0.256907,0.398641,-0.488138,-0.1,-0.352373,-0.259151,-0.989226,-0.013096,0.084956,0,0,-0.192261,-0.070236,0,0.105592,0.031171,-0.6,0.041292,0.046049,-0.164529,0.037609,0.076293,0.3,0.058748,0.054932,-0.057252,-0.342042,-0.069357,-0.038196,-0.226171,0.102286,-0.2,-0.143446,0.2,-0.077147,-0.475366,-0.105295,-0.204057,-0.6,0.182498,-0.3333,-0.4,-0.243873,-0.033255,0.4,0.042511,-0.11308,0.2,-0.339011,-0.074897,-0.281729,0.106291,-0.262094,-0.133255,0.1,-0.11434,-0.037169,0.123449,0.2,-0.1,0.156907,0.298641,-0.030928
70=80,-0.068829,-0.134833,-0.015802,-0.280946,0.162575,-0.4,-0.290483,-0.220376,-0.301813,-0.4,-0.048867,0.049197,0.03226,0.212926,0.120739,0.5,0.2,0.062831,-0.048926,0.060712,-0.123365,0.086472,-0.344469,-0.082992,0.201982,0.153516,-0.153156,0.4,0.219385,0.463519,-0.100289,0.3,0.124954,0.306826,0.112504,0.223449,0.4,0.2,0.256907,0.398641,-0.5,-0.1,-0.352373,-0.259151,-1,-0.013096,0.084956,0,0,-0.2,-0.080946,0,0.105592,0.031171,-0.6,0.065167,0.084198,-0.164529,0.050435,0.076293,0.3,0.1,0.054932,-0.029007,-0.342042,-0.080696,0,-0.226171,0.102286,-0.2,-0.143446,0.2,-0.077147,-0.475366,-0.105295,-0.204057,-0.6,0.182498,-0.3333,-0.4,-0.243873,-0.033255,0.4,0.042511,-0.11308,0.2,-0.339011,-0.074897,-0.281729,0.106291,-0.262094,-0.133255,0.1,-0.11434,-0.037169,0.123449,0.2,-0.1,0.156907,0.298641,-0.029197
70=90,-0.068829,-0.167416,-0.057901,-0.290473,0.162575,-0.4,-0.290483,-0.220376,-0.301813,-0.4,-0.048867,0.049197,0.03226,0.212926,0.120739,0.5,0.2,0.062831,-0.048926,0.060712,-0.123365,0.086472,-0.344469,-0.082992,0.201982,0.153516,-0.153156,0.4,0.219385,0.463519,-0.100289,0.3,0.124954,0.306826,0.112504,0.223449,0.4,0.2,0.256907,0.398641,-0.5,-0.1,-0.352373,-0.259151,-1,-0.013096,0.084956,0,0,-0.2,-0.090473,0,0.105592,0.031171,-0.6,0.032584,0.042099,-0.164529,0.025218,0.076293,0.3,0.067496,0.054932,-0.064504,-0.342042,-0.089675,-0.026391,-0.226171,0.102286,-0.2,-0.143446,0.2,-0.077147,-0.475366,-0.105295,-0.204057,-0.6,0.182498,-0.3333,-0.4,-0.243873,-0.033255,0.4,0.042511,-0.11308,0.2,-0.339011,-0.074897,-0.281729,0.106291,-0.262094,-0.133255,0.1,-0.11434,-0.037169,0.123449,0.2,-0.1,0.156907,0.298641,-0.032168
70=100,-0.068829,-0.178278,-0.071934,-0.293649,0.162575,-0.4,-0.290483,-0.220376,-0.301813,-0.4,-0.048867,0.049197,0.03226,0.212926,0.120739,0.5,0.2,0.062831,-0.048926,0.060712,-0.123365,0.086472,-0.344469,-0.082992,0.201982,0.153516,-0.153156,0.4,0.219385,0.463519,-0.100289,0.3,0.124954,0.306826,0.112504,0.223449,0.4,0.2,0.256907,0.398641,-0.5,-0.1,-0.352373,-0.259151,-1,-0.013096,0.084956,0,0,-0.2,-0.093649,0,0.105592,0.031171,-0.6,0.021722,0.028066,-0.164529,0.016812,0.076293,0.3,0.044997,0.054932,-0.076336,-0.342042,-0.092668,-0.050927,-0.226171,0.102286,-0.2,-0.143446,0.2,-0.077147,-0.475366,-0.105295,-0.204057,-0.6,0.182498,-0.3333,-0.4,-0.243873,-0.033255,0.4,0.042511,-0.11308,0.2,-0.339011,-0.074897,-0.281729,0.106291,-0.262094,-0.133255,0.1,-0.11434,-0.037169,0.123449,0.2,-0.1,0.156907,0.298641,-0.033432
80=90,-0.068829,-0.2,-0.1,-0.3,0.162575,-0.4,-0.290483,-0.220376,-0.301813,-0.4,-0.048867,0.049197,0.03226,0.212926,0.120739,0.5,0.2,0.062831,-0.048926,0.060712,-0.123365,0.086472,-0.344469,-0.082992,0.201982,0.153516,-0.153156,0.4,0.219385,0.463519,-0.100289,0.3,0.124954,0.306826,0.112504,0.223449,0.4,0.2,0.256907,0.398641,-0.5,-0.1,-0.352373,-0.259151,-1,-0.013096,0.084956,0,0,-0.2,-0.1,0,0.105592,0.031171,-0.6,0,0,-0.164529,0,0.076293,0.3,0.034992,0.054932,-0.1,-0.342042,-0.098838,-0.052782,-0.226171,0.102286,-0.2,-0.143446,0.2,-0.077147,-0.475366,-0.105295,-0.204057,-0.6,0.182498,-0.3333,-0.4,-0.243873,-0.033255,0.4,0.042511,-0.11308,0.2,-0.339011,-0.074897,-0.281729,0.106291,-0.262094,-0.133255,0.1,-0.11434,-0.037169,0.123449,0.2,-0.1,0.156907,0.298641,-0.035139
80=100,-0.068829,-0.2,-0.1,-0.3,0.162575,-0.4,-0.290483,-0.220376,-0.301813,-0.4,-0.048867,0.049197,0.03226,0.212926,0.120739,0.5,0.2,0.062831,-0.048926,0.060712,-0.123365,0.086472,-0.344469,-0.082992,0.201982,0.153516,-0.153156,0.4,0.219385,0.463519,-0.100289,0.3,0.124954,0.306826,0.112504,0.223449,0.4,0.2,0.256907,0.398641,-0.5,-0.1,-0.352373,-0.259151,-1,-0.013096,0.084956,0,0,-0.2,-0.1,0,0.105592,0.031171,-0.6,0,0,-0.164529,0,0.076293,0.3,0.017496,0.054932,-0.1,-0.342042,-0.098838,-0.076391,-0.226171,0.102286,-0.2,-0.143446,0.2,-0.077147,-0.475366,-0.105295,-0.204057,-0.6,0.182498,-0.3333,-0.4,-0.243873,-0.033255,0.4,0.042511,-0.11308,0.2,-0.339011,-0.074897,-0.281729,0.106291,-0.262094,-0.133255,0.1,-0.11434,-0.037169,0.123449,0.2,-0.1,0.156907,0.298641,-0.03555
90=100,-0.068829,-0.2,-0.1,-0.3,0.162575,-0.4,-0.290483,-0.220376,-0.301813,-0.4,-0.048867,0.049197,0.03226,0.212926,0.120739,0.5,0.2,0.062831,-0.048926,0.060712,-0.123365,0.086472,-0.344469,-0.082992,0.201982,0.153516,-0.153156,0.4,0.219385,0.463519,-0.100289,0.3,0.124954,0.306826,0.112504,0.223449,0.4,0.2,0.256907,0.398641,-0.5,-0.1,-0.352373,-0.259151,-1,-0.013096,0.084956,0,0,-0.2,-0.1,0,0.105592,0.031171,-0.6,0,0,-0.164529,0,0.076293,0.3,0,0.054932,-0.1,-0.342042,-0.098838,-0.1,-0.226171,0.102286,-0.2,-0.143446,0.2,-0.077147,-0.475366,-0.105295,-0.204057,-0.6,0.182498,-0.3333,-0.4,-0.243873,-0.033255,0.4,0.042511,-0.11308,0.2,-0.339011,-0.074897,-0.281729,0.106291,-0.262094,-0.133255,0.1,-0.11434,-0.037169,0.123449,0.2,-0.1,0.156907,0.298641,-0.035962
