,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,data13,data14,data15,data16,data17,data18,data19,data20,data21,data22,data23,data24,data25,data26,data27,data28,data29,data30,data31,data32,data33,data34,data35,data36,data37,data38,data39,data40,data41,data42,data43,data44,data45,data46,data47,data48,data49,data50,data51,data52,data53,data54,data55,data56,data57,data58,data59,data60,data61,data62,data63,data64,data65,data66,data67,data68,data69,data70,data71,data72,data73,data74,data75,data76,data77,data78,data79,data80,data81,data82,data83,data84,data85,data86,data87,data88,data89,data90,data91,data92,data93,data94,data95,data96,data97,data98,data99,data100,
50=90,-0.143724,-0.100000,0.000000,-0.200000,0.050000,-0.399384,-0.363804,-0.100000,-0.374632,-0.300000,-0.048867,-0.141601,-0.400000,-0.143326,-0.300000,-0.200000,-0.500000,-0.171804,-0.500000,-0.300000,-0.400000,-0.300000,-0.500000,-0.456013,-0.069406,-0.400000,-0.350626,-0.300000,-0.400000,-0.200000,-0.500000,-0.365544,-0.300000,-0.200000,-0.300000,-0.200000,-0.300000,-0.500000,-0.300000,0.276065,-0.400000,-0.028454,-0.352373,-0.208779,-0.900000,0.100000,0.087387,0.100000,0.000000,-0.100000,0.000000,0.100000,0.064803,-0.043724,-0.500000,0.100000,0.100000,-0.170710,0.100000,0.089929,0.300000,0.100000,0.081689,0.000000,-0.292755,-0.000387,0.000000,-0.190771,0.127996,-0.100000,-0.589854,-0.500000,-0.600000,-0.700000,-0.600000,-0.500000,-0.500000,-0.500000,-0.500000,-0.373951,-0.700000,-0.180685,-0.300000,-0.600000,-0.400000,-0.500000,-0.700000,-0.400000,-0.700000,-0.300000,-0.189270,-0.280685,-0.600000,-0.400000,-0.271804,-0.300000,-0.500000,-0.800000,-0.400000,0.176065,-0.262490
50=100,-0.143724,-0.100000,0.000000,-0.200000,0.050000,-0.399384,-0.363804,-0.100000,-0.374632,-0.300000,-0.048867,-0.141601,-0.400000,-0.143326,-0.300000,-0.200000,-0.500000,-0.171804,-0.500000,-0.300000,-0.400000,-0.300000,-0.500000,-0.456013,-0.069406,-0.400000,-0.350626,-0.300000,-0.400000,-0.200000,-0.500000,-0.372435,-0.300000,-0.200000,-0.300000,-0.200000,-0.300000,-0.500000,-0.300000,0.276065,-0.400000,-0.028454,-0.352373,-0.208779,-0.900000,0.100000,0.087387,0.100000,0.000000,-0.100000,0.000000,0.100000,0.064803,-0.043724,-0.500000,0.100000,0.100000,-0.170710,0.100000,0.089929,0.300000,0.100000,0.081689,0.000000,-0.292755,-0.000387,0.000000,-0.190771,0.127996,-0.100000,-0.589854,-0.500000,-0.600000,-0.700000,-0.600000,-0.500000,-0.500000,-0.500000,-0.500000,-0.373951,-0.700000,-0.180685,-0.300000,-0.600000,-0.400000,-0.500000,-0.700000,-0.400000,-0.700000,-0.300000,-0.189270,-0.280685,-0.600000,-0.400000,-0.271804,-0.300000,-0.500000,-0.800000,-0.400000,0.176065,-0.262559
60=70,-0.143724,-0.100000,0.000000,-0.200000,0.050000,-0.399384,-0.363804,-0.100000,-0.374632,-0.300000,-0.048867,-0.141601,-0.400000,-0.143326,-0.300000,-0.200000,-0.500000,-0.171804,-0.500000,-0.300000,-0.400000,-0.300000,-0.500000,-0.456013,-0.069406,-0.400000,-0.350626,-0.300000,-0.400000,-0.200000,-0.500000,-0.400000,-0.300000,-0.200000,-0.300000,-0.200000,-0.300000,-0.500000,-0.300000,0.276065,-0.400000,-0.028454,-0.352373,-0.208779,-0.900000,0.100000,0.087387,0.100000,0.000000,-0.100000,0.000000,0.100000,0.064803,-0.043724,-0.500000,0.100000,0.100000,-0.170710,0.100000,0.089929,0.300000,0.100000,0.081689,0.000000,-0.292755,-0.000387,0.000000,-0.190771,0.127996,-0.100000,-0.589854,-0.500000,-0.600000,-0.700000,-0.600000,-0.500000,-0.500000,-0.500000,-0.500000,-0.373951,-0.700000,-0.180685,-0.300000,-0.600000,-0.400000,-0.500000,-0.700000,-0.400000,-0.700000,-0.300000,-0.189270,-0.280685,-0.600000,-0.400000,-0.271804,-0.300000,-0.500000,-0.800000,-0.400000,0.176065,-0.262835
60=80,-0.143724,-0.100000,0.000000,-0.200000,0.050000,-0.399384,-0.363804,-0.100000,-0.374632,-0.300000,-0.048867,-0.141601,-0.400000,-0.143326,-0.300000,-0.200000,-0.500000,-0.171804,-0.500000,-0.300000,-0.400000,-0.300000,-0.500000,-0.456013,-0.069406,-0.400000,-0.350626,-0.300000,-0.400000,-0.200000,-0.500000,-0.400000,-0.300000,-0.200000,-0.300000,-0.200000,-0.300000,-0.500000,-0.300000,0.276065,-0.400000,-0.028454,-0.352373,-0.208779,-0.900000,0.100000,0.087387,0.100000,0.000000,-0.100000,0.000000,0.100000,0.064803,-0.043724,-0.500000,0.100000,0.100000,-0.170710,0.100000,0.089929,0.300000,0.100000,0.081689,0.000000,-0.292755,-0.000387,0.000000,-0.190771,0.127996,-0.100000,-0.589854,-0.500000,-0.600000,-0.700000,-0.600000,-0.500000,-0.500000,-0.500000,-0.500000,-0.373951,-0.700000,-0.180685,-0.300000,-0.600000,-0.400000,-0.500000,-0.700000,-0.400000,-0.700000,-0.300000,-0.189270,-0.280685,-0.600000,-0.400000,-0.271804,-0.300000,-0.500000,-0.800000,-0.400000,0.176065,-0.262835
60=90,-0.143724,-0.100000,0.000000,-0.200000,0.050000,-0.399384,-0.363804,-0.100000,-0.374632,-0.300000,-0.048867,-0.141601,-0.400000,-0.143326,-0.300000,-0.200000,-0.500000,-0.171804,-0.500000,-0.300000,-0.400000,-0.300000,-0.500000,-0.456013,-0.069406,-0.400000,-0.350626,-0.300000,-0.400000,-0.200000,-0.500000,-0.400000,-0.300000,-0.200000,-0.300000,-0.200000,-0.300000,-0.500000,-0.300000,0.276065,-0.400000,-0.028454,-0.352373,-0.208779,-0.900000,0.100000,0.087387,0.100000,0.000000,-0.100000,0.000000,0.100000,0.064803,-0.043724,-0.500000,0.100000,0.100000,-0.170710,0.100000,0.089929,0.300000,0.100000,0.081689,0.000000,-0.292755,-0.000387,0.000000,-0.190771,0.127996,-0.100000,-0.589854,-0.500000,-0.600000,-0.700000,-0.600000,-0.500000,-0.500000,-0.500000,-0.500000,-0.373951,-0.700000,-0.180685,-0.300000,-0.600000,-0.400000,-0.500000,-0.700000,-0.400000,-0.700000,-0.300000,-0.189270,-0.280685,-0.600000,-0.400000,-0.271804,-0.300000,-0.500000,-0.800000,-0.400000,0.176065,-0.262835
60=100,-0.143724,-0.100000,0.000000,-0.200000,0.050000,-0.399384,-0.363804,-0.100000,-0.374632,-0.300000,-0.048867,-0.141601,-0.400000,-0.143326,-0.300000,-0.200000,-0.500000,-0.171804,-0.500000,-0.300000,-0.400000,-0.300000,-0.500000,-0.456013,-0.069406,-0.400000,-0.350626,-0.300000,-0.400000,-0.200000,-0.500000,-0.400000,-0.300000,-0.200000,-0.300000,-0.200000,-0.300000,-0.500000,-0.300000,0.276065,-0.400000,-0.028454,-0.352373,-0.208779,-0.900000,0.100000,0.087387,0.100000,0.000000,-0.100000,0.000000,0.100000,0.064803,-0.043724,-0.500000,0.100000,0.100000,-0.170710,0.100000,0.089929,0.300000,0.100000,0.081689,0.000000,-0.292755,-0.000387,0.000000,-0.190771,0.127996,-0.100000,-0.589854,-0.500000,-0.600000,-0.700000,-0.600000,-0.500000,-0.500000,-0.500000,-0.500000,-0.373951,-0.700000,-0.180685,-0.300000,-0.600000,-0.400000,-0.500000,-0.700000,-0.400000,-0.700000,-0.300000,-0.189270,-0.280685,-0.600000,-0.400000,-0.271804,-0.300000,-0.500000,-0.800000,-0.400000,0.176065,-0.262835
70=80,-0.143724,-0.100000,0.000000,-0.200000,0.050000,-0.399384,-0.363804,-0.100000,-0.374632,-0.300000,-0.048867,-0.141601,-0.400000,-0.143326,-0.300000,-0.200000,-0.500000,-0.171804,-0.500000,-0.300000,-0.400000,-0.300000,-0.500000,-0.456013,-0.069406,-0.400000,-0.350626,-0.300000,-0.400000,-0.200000,-0.500000,-0.400000,-0.300000,-0.200000,-0.300000,-0.200000,-0.300000,-0.500000,-0.300000,0.276065,-0.400000,-0.028454,-0.352373,-0.208779,-0.900000,0.100000,0.087387,0.100000,0.000000,-0.100000,0.000000,0.100000,0.064803,-0.043724,-0.500000,0.100000,0.100000,-0.170710,0.100000,0.089929,0.300000,0.100000,0.081689,0.000000,-0.292755,-0.000387,0.000000,-0.190771,0.127996,-0.100000,-0.589854,-0.500000,-0.600000,-0.700000,-0.600000,-0.500000,-0.500000,-0.500000,-0.500000,-0.373951,-0.700000,-0.180685,-0.300000,-0.600000,-0.400000,-0.500000,-0.700000,-0.400000,-0.700000,-0.300000,-0.189270,-0.280685,-0.600000,-0.400000,-0.271804,-0.300000,-0.500000,-0.800000,-0.400000,0.176065,-0.262835
70=90,-0.143724,-0.100000,0.000000,-0.200000,0.050000,-0.399384,-0.363804,-0.100000,-0.374632,-0.300000,-0.048867,-0.141601,-0.400000,-0.143326,-0.300000,-0.200000,-0.500000,-0.171804,-0.500000,-0.300000,-0.400000,-0.300000,-0.500000,-0.456013,-0.069406,-0.400000,-0.350626,-0.300000,-0.400000,-0.200000,-0.500000,-0.400000,-0.300000,-0.200000,-0.300000,-0.200000,-0.300000,-0.500000,-0.300000,0.276065,-0.400000,-0.028454,-0.352373,-0.208779,-0.900000,0.100000,0.087387,0.100000,0.000000,-0.100000,0.000000,0.100000,0.064803,-0.043724,-0.500000,0.100000,0.100000,-0.170710,0.100000,0.089929,0.300000,0.100000,0.081689,0.000000,-0.292755,-0.000387,0.000000,-0.190771,0.127996,-0.100000,-0.589854,-0.500000,-0.600000,-0.700000,-0.600000,-0.500000,-0.500000,-0.500000,-0.500000,-0.373951,-0.700000,-0.180685,-0.300000,-0.600000,-0.400000,-0.500000,-0.700000,-0.400000,-0.700000,-0.300000,-0.189270,-0.280685,-0.600000,-0.400000,-0.271804,-0.300000,-0.500000,-0.800000,-0.400000,0.176065,-0.262835
70=100,-0.143724,-0.100000,0.000000,-0.200000,0.050000,-0.399384,-0.363804,-0.100000,-0.374632,-0.300000,-0.048867,-0.141601,-0.400000,-0.143326,-0.300000,-0.200000,-0.500000,-0.171804,-0.500000,-0.300000,-0.400000,-0.300000,-0.500000,-0.456013,-0.069406,-0.400000,-0.350626,-0.300000,-0.400000,-0.200000,-0.500000,-0.400000,-0.300000,-0.200000,-0.300000,-0.200000,-0.300000,-0.500000,-0.300000,0.276065,-0.400000,-0.028454,-0.352373,-0.208779,-0.900000,0.100000,0.087387,0.100000,0.000000,-0.100000,0.000000,0.100000,0.064803,-0.043724,-0.500000,0.100000,0.100000,-0.170710,0.100000,0.089929,0.300000,0.100000,0.081689,0.000000,-0.292755,-0.000387,0.000000,-0.190771,0.127996,-0.100000,-0.589854,-0.500000,-0.600000,-0.700000,-0.600000,-0.500000,-0.500000,-0.500000,-0.500000,-0.373951,-0.700000,-0.180685,-0.300000,-0.600000,-0.400000,-0.500000,-0.700000,-0.400000,-0.700000,-0.300000,-0.189270,-0.280685,-0.600000,-0.400000,-0.271804,-0.300000,-0.500000,-0.800000,-0.400000,0.176065,-0.262835
80=90,-0.143724,-0.100000,0.000000,-0.200000,0.050000,-0.399384,-0.363804,-0.100000,-0.374632,-0.300000,-0.048867,-0.141601,-0.400000,-0.143326,-0.300000,-0.200000,-0.500000,-0.171804,-0.500000,-0.300000,-0.400000,-0.300000,-0.500000,-0.456013,-0.069406,-0.400000,-0.350626,-0.300000,-0.400000,-0.200000,-0.500000,-0.400000,-0.300000,-0.200000,-0.300000,-0.200000,-0.300000,-0.500000,-0.300000,0.276065,-0.400000,-0.028454,-0.352373,-0.208779,-0.900000,0.100000,0.087387,0.100000,0.000000,-0.100000,0.000000,0.100000,0.064803,-0.043724,-0.500000,0.100000,0.100000,-0.170710,0.100000,0.089929,0.300000,0.100000,0.081689,0.000000,-0.292755,-0.000387,0.000000,-0.190771,0.127996,-0.100000,-0.589854,-0.500000,-0.600000,-0.700000,-0.600000,-0.500000,-0.500000,-0.500000,-0.500000,-0.373951,-0.700000,-0.180685,-0.300000,-0.600000,-0.400000,-0.500000,-0.700000,-0.400000,-0.700000,-0.300000,-0.189270,-0.280685,-0.600000,-0.400000,-0.271804,-0.300000,-0.500000,-0.800000,-0.400000,0.176065,-0.262835
80=100,-0.143724,-0.100000,0.000000,-0.200000,0.050000,-0.399384,-0.363804,-0.100000,-0.374632,-0.300000,-0.048867,-0.141601,-0.400000,-0.143326,-0.300000,-0.200000,-0.500000,-0.171804,-0.500000,-0.300000,-0.400000,-0.300000,-0.500000,-0.456013,-0.069406,-0.400000,-0.350626,-0.300000,-0.400000,-0.200000,-0.500000,-0.400000,-0.300000,-0.200000,-0.300000,-0.200000,-0.300000,-0.500000,-0.300000,0.276065,-0.400000,-0.028454,-0.352373,-0.208779,-0.900000,0.100000,0.087387,0.100000,0.000000,-0.100000,0.000000,0.100000,0.064803,-0.043724,-0.500000,0.100000,0.100000,-0.170710,0.100000,0.089929,0.300000,0.100000,0.081689,0.000000,-0.292755,-0.000387,0.000000,-0.190771,0.127996,-0.100000,-0.589854,-0.500000,-0.600000,-0.700000,-0.600000,-0.500000,-0.500000,-0.500000,-0.500000,-0.373951,-0.700000,-0.180685,-0.300000,-0.600000,-0.400000,-0.500000,-0.700000,-0.400000,-0.700000,-0.300000,-0.189270,-0.280685,-0.600000,-0.400000,-0.271804,-0.300000,-0.500000,-0.800000,-0.400000,0.176065,-0.262835
90=100,-0.143724,-0.100000,0.000000,-0.200000,0.050000,-0.399384,-0.363804,-0.100000,-0.374632,-0.300000,-0.048867,-0.141601,-0.400000,-0.143326,-0.300000,-0.200000,-0.500000,-0.171804,-0.500000,-0.300000,-0.400000,-0.300000,-0.500000,-0.456013,-0.069406,-0.400000,-0.350626,-0.300000,-0.400000,-0.200000,-0.500000,-0.400000,-0.300000,-0.200000,-0.300000,-0.200000,-0.300000,-0.500000,-0.300000,0.276065,-0.400000,-0.028454,-0.352373,-0.208779,-0.900000,0.100000,0.087387,0.100000,0.000000,-0.100000,0.000000,0.100000,0.064803,-0.043724,-0.500000,0.100000,0.100000,-0.170710,0.100000,0.089929,0.300000,0.100000,0.081689,0.000000,-0.292755,-0.000387,0.000000,-0.190771,0.127996,-0.100000,-0.589854,-0.500000,-0.600000,-0.700000,-0.600000,-0.500000,-0.500000,-0.500000,-0.500000,-0.373951,-0.700000,-0.180685,-0.300000,-0.600000,-0.400000,-0.500000,-0.700000,-0.400000,-0.700000,-0.300000,-0.189270,-0.280685,-0.600000,-0.400000,-0.271804,-0.300000,-0.500000,-0.800000,-0.400000,0.176065,-0.262835
