,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,data13,data14,data15,data16,data17,data18,data19,data20,data21,data22,data23,data24,data25,data26,data27,data28,data29,data30,data31,data32,data33,data34,data35,data36,data37,data38,data39,data40,data41,data42,data43,data44,data45,data46,data47,data48,data49,data50,data51,data52,data53,data54,data55,data56,data57,data58,data59,data60,data61,data62,data63,data64,data65,data66,data67,data68,data69,data70,data71,data72,data73,data74,data75,data76,data77,data78,data79,data80,data81,data82,data83,data84,data85,data86,data87,data88,data89,data90,data91,data92,data93,data94,data95,data96,data97,data98,data99,data100,
20=50,0.008807,0.000000,0.000000,0.000000,0.000000,-0.900000,-0.709630,-0.200000,-0.800000,-0.200000,-0.050000,-0.898307,-0.250000,-0.364643,-0.449269,0.050000,0.050000,-0.673271,-0.150000,-0.549640,-0.607535,-0.293830,-0.751804,-0.425152,-0.536168,-0.102205,-0.393401,-0.050000,-0.050000,-0.050000,-0.150000,0.050000,-0.578598,-0.050000,-0.290977,-0.386392,-0.150000,-0.050000,0.050000,-0.172442,-0.300000,-0.100000,-0.300000,0.000000,-0.360068,0.085301,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.008807,-0.400000,0.000000,0.000000,0.135394,0.000000,-0.030628,-0.028393,0.000000,0.000000,0.000000,-0.800000,0.000000,0.000000,-0.400000,-0.600000,0.000000,-0.350000,-0.150000,-0.359798,-0.388272,-0.150000,-0.476675,-0.400000,-0.543990,-0.794078,-0.400000,-0.450000,-1.000000,-0.150000,-0.050000,-0.958277,-0.150000,-0.333249,-0.503027,-0.201729,-0.050000,-0.391662,-0.700000,-0.050000,-0.470079,-0.673271,-0.286392,-0.050000,-0.050000,-0.050000,-0.272442,-0.251170
20=60,0.036404,0.000000,0.000000,0.000000,0.000000,-0.900000,-0.709288,-0.200000,-0.800000,-0.200000,-0.050000,-0.898307,-0.250000,-0.364643,-0.449269,0.050000,0.050000,-0.673271,-0.150000,-0.549640,-0.605423,-0.293830,-0.751804,-0.425152,-0.536168,-0.102205,-0.393401,-0.050000,-0.050000,-0.050000,-0.150000,0.050000,-0.578598,-0.050000,-0.290977,-0.386392,-0.150000,-0.050000,0.050000,-0.172442,-0.300000,-0.100000,-0.300000,0.000000,-0.343109,0.095818,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.036404,-0.400000,0.000000,0.000000,0.135394,0.000000,-0.030628,-0.021295,0.000000,0.000000,0.000000,-0.800000,0.000000,0.000000,-0.400000,-0.600000,0.000000,-0.350000,-0.150000,-0.359798,-0.388272,-0.150000,-0.476675,-0.400000,-0.543990,-0.794078,-0.400000,-0.450000,-1.000000,-0.150000,-0.050000,-0.958277,-0.150000,-0.333249,-0.503027,-0.201729,-0.050000,-0.391662,-0.700000,-0.050000,-0.470079,-0.673271,-0.286392,-0.050000,-0.050000,-0.050000,-0.272442,-0.250248
20=70,0.037977,0.000000,0.000000,0.000000,0.000000,-0.900000,-0.709080,-0.200000,-0.800000,-0.200000,-0.050000,-0.898307,-0.250000,-0.364643,-0.449269,0.050000,0.050000,-0.673271,-0.150000,-0.549640,-0.604053,-0.293830,-0.751804,-0.425152,-0.536168,-0.102205,-0.393401,-0.050000,-0.050000,-0.050000,-0.150000,0.050000,-0.578598,-0.050000,-0.290977,-0.386392,-0.150000,-0.050000,0.050000,-0.172442,-0.300000,-0.100000,-0.300000,0.000000,-0.331398,0.102668,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.037977,-0.400000,0.000000,0.000000,0.135394,0.000000,-0.030628,-0.017036,0.000000,0.000000,0.000000,-0.800000,0.000000,0.000000,-0.400000,-0.600000,0.000000,-0.350000,-0.150000,-0.359798,-0.388272,-0.150000,-0.476675,-0.400000,-0.543990,-0.794078,-0.400000,-0.450000,-1.000000,-0.150000,-0.050000,-0.958277,-0.150000,-0.333249,-0.503027,-0.201729,-0.050000,-0.391662,-0.700000,-0.050000,-0.470079,-0.673271,-0.286392,-0.050000,-0.050000,-0.050000,-0.272442,-0.249972
20=80,0.037977,0.000000,0.000000,0.000000,0.000000,-0.900000,-0.708940,-0.200000,-0.800000,-0.200000,-0.050000,-0.898307,-0.250000,-0.364643,-0.449269,0.050000,0.050000,-0.673271,-0.150000,-0.549640,-0.603091,-0.293830,-0.751804,-0.425152,-0.536168,-0.102205,-0.393401,-0.050000,-0.050000,-0.050000,-0.150000,0.050000,-0.578598,-0.050000,-0.290977,-0.386392,-0.150000,-0.050000,0.050000,-0.172442,-0.300000,-0.100000,-0.300000,0.000000,-0.322825,0.107806,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.037977,-0.400000,0.000000,0.000000,0.135394,0.000000,-0.030628,-0.014197,0.000000,0.000000,0.000000,-0.800000,0.000000,0.000000,-0.400000,-0.600000,0.000000,-0.350000,-0.150000,-0.359798,-0.388272,-0.150000,-0.476675,-0.400000,-0.543990,-0.794078,-0.400000,-0.450000,-1.000000,-0.150000,-0.050000,-0.958277,-0.150000,-0.333249,-0.503027,-0.201729,-0.050000,-0.391662,-0.700000,-0.050000,-0.470079,-0.673271,-0.286392,-0.050000,-0.050000,-0.050000,-0.272442,-0.249796
20=90,0.037977,0.000000,0.000000,0.000000,0.000000,-0.900000,-0.708840,-0.200000,-0.800000,-0.200000,-0.050000,-0.898307,-0.250000,-0.364643,-0.449269,0.050000,0.050000,-0.673271,-0.150000,-0.549640,-0.602379,-0.293830,-0.751804,-0.425152,-0.536168,-0.102205,-0.393401,-0.050000,-0.050000,-0.050000,-0.150000,0.050000,-0.578598,-0.050000,-0.290977,-0.386392,-0.150000,-0.050000,0.050000,-0.172442,-0.300000,-0.100000,-0.300000,0.000000,-0.316278,0.111802,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.037977,-0.400000,0.000000,0.000000,0.135394,0.000000,-0.030628,-0.012169,0.000000,0.000000,0.000000,-0.800000,0.000000,0.000000,-0.400000,-0.600000,0.000000,-0.350000,-0.150000,-0.359798,-0.388272,-0.150000,-0.476675,-0.400000,-0.543990,-0.794078,-0.400000,-0.450000,-1.000000,-0.150000,-0.050000,-0.958277,-0.150000,-0.333249,-0.503027,-0.201729,-0.050000,-0.391662,-0.700000,-0.050000,-0.470079,-0.673271,-0.286392,-0.050000,-0.050000,-0.050000,-0.272442,-0.249662
20=100,0.037977,0.000000,0.000000,0.000000,0.000000,-0.900000,-0.708764,-0.200000,-0.800000,-0.200000,-0.050000,-0.898307,-0.250000,-0.364643,-0.449269,0.050000,0.050000,-0.673271,-0.150000,-0.549640,-0.601831,-0.293830,-0.751804,-0.425152,-0.536168,-0.102205,-0.393401,-0.050000,-0.050000,-0.050000,-0.150000,0.050000,-0.578598,-0.050000,-0.290977,-0.386392,-0.150000,-0.050000,0.050000,-0.172442,-0.300000,-0.100000,-0.300000,0.000000,-0.311115,0.114999,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.037977,-0.400000,0.000000,0.000000,0.135875,0.000000,-0.030628,-0.010647,0.000000,0.000000,0.000000,-0.800000,0.000000,0.000000,-0.400000,-0.600000,0.000000,-0.350000,-0.150000,-0.359798,-0.388272,-0.150000,-0.476675,-0.400000,-0.543990,-0.794078,-0.400000,-0.450000,-1.000000,-0.150000,-0.050000,-0.958277,-0.150000,-0.333249,-0.503027,-0.201729,-0.050000,-0.391662,-0.700000,-0.050000,-0.470079,-0.673271,-0.286392,-0.050000,-0.050000,-0.050000,-0.272442,-0.249552
30=40,0.000000,0.000000,0.000000,0.000000,0.000000,-0.900000,-0.708227,-0.200000,-0.800000,-0.200000,-0.050000,-0.898512,-0.250000,-0.364643,-0.449269,0.050000,0.050000,-0.673271,-0.150000,-0.549640,-0.597608,-0.293830,-0.751804,-0.425152,-0.536168,-0.102205,-0.393401,-0.050000,-0.050000,-0.050000,-0.150000,0.050000,-0.578598,-0.050000,-0.290977,-0.386392,-0.150000,-0.050000,0.050000,-0.172442,-0.300000,-0.100000,-0.300000,0.000000,-0.267415,0.143441,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.400000,0.000000,0.000000,0.025584,0.000000,-0.030628,0.000000,0.000000,0.000000,0.000000,-0.800000,0.000000,0.000000,-0.400000,-0.600000,0.000000,-0.350000,-0.150000,-0.359798,-0.388272,-0.150000,-0.476675,-0.400000,-0.543990,-0.794078,-0.400000,-0.450000,-1.000000,-0.150000,-0.050000,-0.958277,-0.150000,-0.333249,-0.503027,-0.201729,-0.050000,-0.391662,-0.700000,-0.050000,-0.470079,-0.673271,-0.286392,-0.050000,-0.050000,-0.050000,-0.272442,-0.250541
30=50,0.012653,0.000000,0.000000,0.000000,0.000000,-0.900000,-0.708227,-0.200000,-0.800000,-0.200000,-0.050000,-0.898512,-0.250000,-0.364643,-0.449269,0.050000,0.050000,-0.673271,-0.150000,-0.549640,-0.597608,-0.293830,-0.751804,-0.425152,-0.536168,-0.102205,-0.393401,-0.050000,-0.050000,-0.050000,-0.150000,0.050000,-0.578598,-0.050000,-0.290977,-0.386392,-0.150000,-0.050000,0.050000,-0.172442,-0.300000,-0.100000,-0.300000,0.000000,-0.267415,0.143612,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.012653,-0.400000,0.000000,0.000000,0.135394,0.000000,-0.030628,0.000000,0.000000,0.000000,0.000000,-0.800000,0.000000,0.000000,-0.400000,-0.600000,0.000000,-0.350000,-0.150000,-0.359798,-0.388272,-0.150000,-0.476675,-0.400000,-0.543990,-0.794078,-0.400000,-0.450000,-1.000000,-0.150000,-0.050000,-0.958277,-0.150000,-0.333249,-0.503027,-0.201729,-0.050000,-0.391662,-0.700000,-0.050000,-0.470079,-0.673271,-0.286392,-0.050000,-0.050000,-0.050000,-0.272442,-0.249188
30=60,0.037977,0.000000,0.000000,0.000000,0.000000,-0.900000,-0.708227,-0.200000,-0.800000,-0.200000,-0.050000,-0.898512,-0.250000,-0.364643,-0.449269,0.050000,0.050000,-0.673271,-0.150000,-0.549640,-0.597608,-0.293830,-0.751804,-0.425152,-0.536168,-0.102205,-0.393401,-0.050000,-0.050000,-0.050000,-0.150000,0.050000,-0.578598,-0.050000,-0.290977,-0.386392,-0.150000,-0.050000,0.050000,-0.172442,-0.300000,-0.100000,-0.300000,0.000000,-0.267415,0.143669,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.037977,-0.400000,0.000000,0.000000,0.135394,0.000000,-0.030628,0.000000,0.000000,0.000000,0.000000,-0.800000,0.000000,0.000000,-0.400000,-0.600000,0.000000,-0.350000,-0.150000,-0.359798,-0.388272,-0.150000,-0.476675,-0.400000,-0.543990,-0.794078,-0.400000,-0.450000,-1.000000,-0.150000,-0.050000,-0.958277,-0.150000,-0.333249,-0.503027,-0.201729,-0.050000,-0.391662,-0.700000,-0.050000,-0.470079,-0.673271,-0.286392,-0.050000,-0.050000,-0.050000,-0.272442,-0.248681
30=70,0.037977,0.000000,0.000000,0.000000,0.000000,-0.900000,-0.708227,-0.200000,-0.800000,-0.200000,-0.050000,-0.898512,-0.250000,-0.364643,-0.449269,0.050000,0.050000,-0.673271,-0.150000,-0.549640,-0.597608,-0.293830,-0.751804,-0.425152,-0.536168,-0.102205,-0.393401,-0.050000,-0.050000,-0.050000,-0.150000,0.050000,-0.578598,-0.050000,-0.290977,-0.386392,-0.150000,-0.050000,0.050000,-0.172442,-0.300000,-0.100000,-0.300000,0.000000,-0.267415,0.143698,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.037977,-0.400000,0.000000,0.000000,0.135691,0.000000,-0.030628,0.000000,0.000000,0.000000,0.000000,-0.800000,0.000000,0.000000,-0.400000,-0.600000,0.000000,-0.350000,-0.150000,-0.359798,-0.388272,-0.150000,-0.476675,-0.400000,-0.543990,-0.794078,-0.400000,-0.450000,-1.000000,-0.150000,-0.050000,-0.958277,-0.150000,-0.333249,-0.503027,-0.201729,-0.050000,-0.391662,-0.700000,-0.050000,-0.470079,-0.673271,-0.286392,-0.050000,-0.050000,-0.050000,-0.272442,-0.248678
30=80,0.037977,0.000000,0.000000,0.000000,0.000000,-0.900000,-0.708227,-0.200000,-0.800000,-0.200000,-0.050000,-0.898512,-0.250000,-0.364643,-0.449269,0.050000,0.050000,-0.673271,-0.150000,-0.549640,-0.597608,-0.293830,-0.751804,-0.425152,-0.536168,-0.102205,-0.393401,-0.050000,-0.050000,-0.050000,-0.150000,0.050000,-0.578598,-0.050000,-0.290977,-0.386392,-0.150000,-0.050000,0.050000,-0.172442,-0.300000,-0.100000,-0.300000,0.000000,-0.267415,0.143715,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.037977,-0.400000,0.000000,0.000000,0.141868,0.000000,-0.030628,0.000000,0.000000,0.000000,0.000000,-0.800000,0.000000,0.000000,-0.400000,-0.600000,0.000000,-0.350000,-0.150000,-0.359798,-0.388272,-0.150000,-0.476675,-0.400000,-0.543990,-0.794078,-0.400000,-0.450000,-1.000000,-0.150000,-0.050000,-0.958277,-0.150000,-0.333249,-0.503027,-0.201729,-0.050000,-0.391662,-0.700000,-0.050000,-0.470079,-0.673271,-0.286392,-0.050000,-0.050000,-0.050000,-0.272442,-0.248616
30=90,0.037977,0.000000,0.000000,0.000000,0.000000,-0.900000,-0.708227,-0.200000,-0.800000,-0.200000,-0.050000,-0.898512,-0.250000,-0.364643,-0.449269,0.050000,0.050000,-0.673271,-0.150000,-0.549640,-0.597608,-0.293830,-0.751804,-0.425152,-0.536168,-0.102205,-0.393401,-0.050000,-0.050000,-0.050000,-0.150000,0.050000,-0.578598,-0.050000,-0.290977,-0.386392,-0.150000,-0.050000,0.050000,-0.172442,-0.300000,-0.100000,-0.300000,0.000000,-0.267415,0.143726,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.037977,-0.400000,0.000000,0.000000,0.146506,0.000000,-0.030628,0.000000,0.000000,0.000000,0.000000,-0.800000,0.000000,0.000000,-0.400000,-0.600000,0.000000,-0.350000,-0.150000,-0.359798,-0.388272,-0.150000,-0.476675,-0.400000,-0.543990,-0.794078,-0.400000,-0.450000,-1.000000,-0.150000,-0.050000,-0.958277,-0.150000,-0.333249,-0.503027,-0.201729,-0.050000,-0.391662,-0.700000,-0.050000,-0.470079,-0.673271,-0.286392,-0.050000,-0.050000,-0.050000,-0.272442,-0.248569
30=100,0.040019,0.000000,0.000000,0.000000,0.000000,-0.900000,-0.708227,-0.200000,-0.800000,-0.200000,-0.050000,-0.898512,-0.250000,-0.364643,-0.449269,0.050000,0.050000,-0.673271,-0.150000,-0.549640,-0.597608,-0.293830,-0.751804,-0.425152,-0.536168,-0.102205,-0.393401,-0.050000,-0.050000,-0.050000,-0.150000,0.050000,-0.578598,-0.050000,-0.290977,-0.386392,-0.150000,-0.050000,0.050000,-0.172442,-0.300000,-0.100000,-0.300000,0.000000,-0.267415,0.143735,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.040019,-0.400000,0.000000,0.000000,0.150116,0.000000,-0.030628,0.000000,0.000000,0.000000,0.000000,-0.800000,0.000000,0.000000,-0.400000,-0.600000,0.000000,-0.350000,-0.150000,-0.359798,-0.388272,-0.150000,-0.476675,-0.400000,-0.543990,-0.794078,-0.400000,-0.450000,-1.000000,-0.150000,-0.050000,-0.958277,-0.150000,-0.333249,-0.503027,-0.201729,-0.050000,-0.391662,-0.700000,-0.050000,-0.470079,-0.673271,-0.286392,-0.050000,-0.050000,-0.050000,-0.272442,-0.248492
40=50,0.022464,0.000000,0.000000,0.000000,0.000000,-0.900000,-0.708227,-0.200000,-0.800000,-0.200000,-0.050000,-0.898512,-0.250000,-0.364643,-0.449269,0.050000,0.050000,-0.673271,-0.150000,-0.549640,-0.597608,-0.293830,-0.751804,-0.425152,-0.536168,-0.102205,-0.393401,-0.050000,-0.050000,-0.050000,-0.150000,0.050000,-0.578598,-0.050000,-0.290977,-0.386392,-0.150000,-0.050000,0.050000,-0.172442,-0.300000,-0.100000,-0.300000,0.000000,-0.267415,0.143784,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.022464,-0.400000,0.000000,0.000000,0.175853,0.000000,-0.030628,0.000000,0.000000,0.000000,0.000000,-0.800000,0.000000,0.000000,-0.400000,-0.600000,0.000000,-0.350000,-0.150000,-0.359798,-0.388272,-0.150000,-0.476675,-0.400000,-0.543990,-0.794078,-0.400000,-0.450000,-1.000000,-0.150000,-0.050000,-0.958277,-0.150000,-0.333249,-0.503027,-0.201729,-0.050000,-0.391662,-0.700000,-0.050000,-0.470079,-0.673271,-0.286392,-0.050000,-0.050000,-0.050000,-0.272442,-0.248586
40=60,0.037977,0.000000,0.000000,0.000000,0.000000,-0.900000,-0.708227,-0.200000,-0.800000,-0.200000,-0.050000,-0.898512,-0.250000,-0.364643,-0.449269,0.050000,0.050000,-0.673271,-0.150000,-0.549640,-0.597608,-0.293830,-0.751804,-0.425152,-0.536168,-0.102205,-0.393401,-0.050000,-0.050000,-0.050000,-0.150000,0.050000,-0.578598,-0.050000,-0.290977,-0.386392,-0.150000,-0.050000,0.050000,-0.172442,-0.300000,-0.100000,-0.300000,0.000000,-0.267415,0.143784,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.037977,-0.400000,0.000000,0.000000,0.177450,0.000000,-0.030628,0.000000,0.000000,0.000000,0.000000,-0.800000,0.000000,0.000000,-0.400000,-0.600000,0.000000,-0.350000,-0.150000,-0.359798,-0.388272,-0.150000,-0.476675,-0.400000,-0.543990,-0.794078,-0.400000,-0.450000,-1.000000,-0.150000,-0.050000,-0.958277,-0.150000,-0.333249,-0.503027,-0.201729,-0.050000,-0.391662,-0.700000,-0.050000,-0.470079,-0.673271,-0.286392,-0.050000,-0.050000,-0.050000,-0.272442,-0.248259
40=70,0.038998,0.000000,0.000000,0.000000,0.000000,-0.900000,-0.708227,-0.200000,-0.800000,-0.200000,-0.050000,-0.898512,-0.250000,-0.364643,-0.449269,0.050000,0.050000,-0.673271,-0.150000,-0.549640,-0.597608,-0.293830,-0.751804,-0.425152,-0.536168,-0.102205,-0.393401,-0.050000,-0.050000,-0.050000,-0.150000,0.050000,-0.578598,-0.050000,-0.290977,-0.386392,-0.150000,-0.050000,0.050000,-0.172442,-0.300000,-0.100000,-0.300000,0.000000,-0.267415,0.143784,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.038998,-0.400000,0.000000,0.000000,0.177991,0.000000,-0.030628,0.000000,0.000000,0.000000,0.000000,-0.800000,0.000000,0.000000,-0.400000,-0.600000,0.000000,-0.350000,-0.150000,-0.359798,-0.388272,-0.150000,-0.476675,-0.400000,-0.543990,-0.794078,-0.400000,-0.450000,-1.000000,-0.150000,-0.050000,-0.958277,-0.150000,-0.333249,-0.503027,-0.201729,-0.050000,-0.391662,-0.700000,-0.050000,-0.470079,-0.673271,-0.286392,-0.050000,-0.050000,-0.050000,-0.272442,-0.248233
40=80,0.042892,0.000000,0.000000,0.000000,0.000000,-0.900000,-0.708227,-0.200000,-0.800000,-0.200000,-0.050000,-0.898512,-0.250000,-0.364643,-0.449269,0.050000,0.050000,-0.673271,-0.150000,-0.549640,-0.597608,-0.293830,-0.751804,-0.425152,-0.536168,-0.102205,-0.393401,-0.050000,-0.050000,-0.050000,-0.150000,0.050000,-0.578598,-0.050000,-0.290977,-0.386392,-0.150000,-0.050000,0.050000,-0.172442,-0.300000,-0.100000,-0.300000,0.000000,-0.267415,0.143784,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.042892,-0.400000,0.000000,0.000000,0.178264,0.000000,-0.030628,0.000000,0.000000,0.000000,0.000000,-0.800000,0.000000,0.000000,-0.400000,-0.600000,0.000000,-0.350000,-0.150000,-0.359798,-0.388272,-0.150000,-0.476675,-0.400000,-0.543990,-0.794078,-0.400000,-0.450000,-1.000000,-0.150000,-0.050000,-0.958277,-0.150000,-0.333249,-0.503027,-0.201729,-0.050000,-0.391662,-0.700000,-0.050000,-0.470079,-0.673271,-0.286392,-0.050000,-0.050000,-0.050000,-0.272442,-0.248153
40=90,0.045624,0.000000,0.000000,0.000000,0.000000,-0.900000,-0.708227,-0.200000,-0.800000,-0.200000,-0.050000,-0.898512,-0.250000,-0.364643,-0.449269,0.050000,0.050000,-0.673271,-0.150000,-0.549640,-0.597608,-0.293830,-0.751804,-0.425152,-0.536168,-0.102205,-0.393401,-0.050000,-0.050000,-0.050000,-0.150000,0.050000,-0.578598,-0.050000,-0.290977,-0.386392,-0.150000,-0.050000,0.050000,-0.172442,-0.300000,-0.100000,-0.300000,0.000000,-0.267415,0.143784,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.045624,-0.400000,0.000000,0.000000,0.178428,0.000000,-0.030628,0.000000,0.000000,0.000000,0.000000,-0.800000,0.000000,0.000000,-0.400000,-0.600000,0.000000,-0.350000,-0.150000,-0.359798,-0.388272,-0.150000,-0.476675,-0.400000,-0.543990,-0.794078,-0.400000,-0.450000,-1.000000,-0.150000,-0.050000,-0.958277,-0.150000,-0.333249,-0.503027,-0.201729,-0.050000,-0.391662,-0.700000,-0.050000,-0.470079,-0.673271,-0.286392,-0.050000,-0.050000,-0.050000,-0.272442,-0.248097
40=100,0.047649,0.000000,0.000000,0.000000,0.000000,-0.900000,-0.708227,-0.200000,-0.800000,-0.200000,-0.050000,-0.898512,-0.250000,-0.364643,-0.449269,0.050000,0.050000,-0.673271,-0.150000,-0.549640,-0.597608,-0.293830,-0.751804,-0.425152,-0.536168,-0.102205,-0.393401,-0.050000,-0.050000,-0.050000,-0.150000,0.050000,-0.578598,-0.050000,-0.290977,-0.386392,-0.150000,-0.050000,0.050000,-0.172442,-0.300000,-0.100000,-0.300000,0.000000,-0.267415,0.143784,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.047649,-0.400000,0.000000,0.000000,0.178537,0.000000,-0.030628,0.000000,0.000000,0.000000,0.000000,-0.800000,0.000000,0.000000,-0.400000,-0.600000,0.000000,-0.350000,-0.150000,-0.359798,-0.388272,-0.150000,-0.476675,-0.400000,-0.543990,-0.794078,-0.400000,-0.450000,-1.000000,-0.150000,-0.050000,-0.958277,-0.150000,-0.333249,-0.503027,-0.201729,-0.050000,-0.391662,-0.700000,-0.050000,-0.470079,-0.673271,-0.286392,-0.050000,-0.050000,-0.050000,-0.272442,-0.248055
50=60,0.061231,0.000000,0.000000,0.000000,0.000000,-0.900000,-0.708227,-0.200000,-0.800000,-0.200000,-0.050000,-0.898512,-0.250000,-0.364643,-0.449269,0.050000,0.050000,-0.673271,-0.150000,-0.549640,-0.597608,-0.293830,-0.751804,-0.425152,-0.536168,-0.102205,-0.393401,-0.050000,-0.050000,-0.050000,-0.150000,0.050000,-0.578598,-0.050000,-0.290977,-0.386392,-0.150000,-0.050000,0.050000,-0.172442,-0.300000,-0.100000,-0.300000,0.000000,-0.267415,0.143784,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.061231,-0.400000,0.000000,0.000000,0.179088,0.000000,-0.030628,0.000000,0.000000,0.000000,0.000000,-0.800000,0.000000,0.000000,-0.400000,-0.600000,0.000000,-0.350000,-0.150000,-0.359798,-0.388272,-0.150000,-0.476675,-0.400000,-0.543990,-0.794078,-0.400000,-0.450000,-1.000000,-0.150000,-0.050000,-0.958277,-0.150000,-0.333249,-0.503027,-0.201729,-0.050000,-0.391662,-0.700000,-0.050000,-0.470079,-0.673271,-0.286392,-0.050000,-0.050000,-0.050000,-0.272442,-0.247778
50=70,0.061231,0.000000,0.000000,0.000000,0.000000,-0.900000,-0.708227,-0.200000,-0.800000,-0.200000,-0.050000,-0.898512,-0.250000,-0.364643,-0.449269,0.050000,0.050000,-0.673271,-0.150000,-0.549640,-0.597608,-0.293830,-0.751804,-0.425152,-0.536168,-0.102205,-0.393401,-0.050000,-0.050000,-0.050000,-0.150000,0.050000,-0.578598,-0.050000,-0.290977,-0.386392,-0.150000,-0.050000,0.050000,-0.172442,-0.300000,-0.100000,-0.300000,0.000000,-0.267415,0.143784,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.061231,-0.400000,0.000000,0.000000,0.179088,0.000000,-0.030628,0.000000,0.000000,0.000000,0.000000,-0.800000,0.000000,0.000000,-0.400000,-0.600000,0.000000,-0.350000,-0.150000,-0.359798,-0.388272,-0.150000,-0.476675,-0.400000,-0.543990,-0.794078,-0.400000,-0.450000,-1.000000,-0.150000,-0.050000,-0.958277,-0.150000,-0.333249,-0.503027,-0.201729,-0.050000,-0.391662,-0.700000,-0.050000,-0.470079,-0.673271,-0.286392,-0.050000,-0.050000,-0.050000,-0.272442,-0.247778
50=80,0.061231,0.000000,0.000000,0.000000,0.000000,-0.900000,-0.708227,-0.200000,-0.800000,-0.200000,-0.050000,-0.898512,-0.250000,-0.364643,-0.449269,0.050000,0.050000,-0.673271,-0.150000,-0.549640,-0.597608,-0.293830,-0.751804,-0.425152,-0.536168,-0.102205,-0.393401,-0.050000,-0.050000,-0.050000,-0.150000,0.050000,-0.578598,-0.050000,-0.290977,-0.386392,-0.150000,-0.050000,0.050000,-0.172442,-0.300000,-0.100000,-0.300000,0.000000,-0.267415,0.143784,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.061231,-0.400000,0.000000,0.000000,0.179088,0.000000,-0.030628,0.000000,0.000000,0.000000,0.000000,-0.800000,0.000000,0.000000,-0.400000,-0.600000,0.000000,-0.350000,-0.150000,-0.359798,-0.388272,-0.150000,-0.476675,-0.400000,-0.543990,-0.794078,-0.400000,-0.450000,-1.000000,-0.150000,-0.050000,-0.958277,-0.150000,-0.333249,-0.503027,-0.201729,-0.050000,-0.391662,-0.700000,-0.050000,-0.470079,-0.673271,-0.286392,-0.050000,-0.050000,-0.050000,-0.272442,-0.247778
50=90,0.061231,0.000000,0.000000,0.000000,0.000000,-0.900000,-0.708227,-0.200000,-0.800000,-0.200000,-0.050000,-0.898512,-0.250000,-0.364643,-0.449269,0.050000,0.050000,-0.673271,-0.150000,-0.549640,-0.597608,-0.293830,-0.751804,-0.425152,-0.536168,-0.102205,-0.393401,-0.050000,-0.050000,-0.050000,-0.150000,0.050000,-0.578598,-0.050000,-0.290977,-0.386392,-0.150000,-0.050000,0.050000,-0.172442,-0.300000,-0.100000,-0.300000,0.000000,-0.267415,0.143784,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.061231,-0.400000,0.000000,0.000000,0.179088,0.000000,-0.030628,0.000000,0.000000,0.000000,0.000000,-0.800000,0.000000,0.000000,-0.400000,-0.600000,0.000000,-0.350000,-0.150000,-0.359798,-0.388272,-0.150000,-0.476675,-0.400000,-0.543990,-0.794078,-0.400000,-0.450000,-1.000000,-0.150000,-0.050000,-0.958277,-0.150000,-0.333249,-0.503027,-0.201729,-0.050000,-0.391662,-0.700000,-0.050000,-0.470079,-0.673271,-0.286392,-0.050000,-0.050000,-0.050000,-0.272442,-0.247778
